filename,split,inferred_source,provenance_evidence,sha256,n_annotations,class_ids_present,width,height
ROYA_RECORTES_25.jpg,train,rust_and_leaf_miner,declared_by_author,ec504b8ccbf672ee971a02e0b076f2c42110ebd31c57c0678c13283247b3255b,4,0,576,960
ROYA_RECORTES_26.jpg,train,rust_and_leaf_miner,declared_by_author,521312e4fd51f0e3efb6c1cf01014895a911d93dc3ad13bd0d6342e1d3aa07f0,5,0;3,960,704
ROYA_RECORTES_27.jpg,train,rust_and_leaf_miner,declared_by_author,1dbcbd213173fa44fb466e570e5d4b41f00812d152551a763823903299643852,3,0,960,512
ROYA_RECORTES_28.jpg,train,rust_and_leaf_miner,declared_by_author,7dae9da3c4a645291140d3c67dfb6e029ef4175a4d1319ac7a27950b5706935b,4,0,960,704
ROYA_RECORTES_29.jpg,train,rust_and_leaf_miner,declared_by_author,4e7280efa3d42d6623716273e30dfb664e260dc84b2fa3c445e7093d94334b82,5,0,768,960
ROYA_RECORTES_30.jpg,train,rust_and_leaf_miner,declared_by_author,321abca13636212beb7dcd20b666edaede9999557f6580548d7fc8c84a72745d,3,0,960,704
ROYA_RECORTES_31.jpg,train,rust_and_leaf_miner,declared_by_author,3b58d9f328a18076667e7deca93fd753f3c06cd13e91192c72b57d3b69366b69,3,0,832,960
ROYA_RECORTES_33.jpg,train,rust_and_leaf_miner,declared_by_author,6c0dcd010267ccc88808faaf48029cc2d5424e9ce48fd3d7b0e1db5b22385dfb,2,0,960,960
ROYA_RECORTES_34.jpg,train,rust_and_leaf_miner,declared_by_author,a147fbdc879bad94e328ff163ac3b8b6b136392395a048d0bdcd4f89d06340f4,4,0,960,512
ROYA_RECORTES_35.jpg,train,rust_and_leaf_miner,declared_by_author,a8ec9f83a979e216518601e00d0dfe609b58d86e2422b3bc07cb39e7c747537d,2,0,960,832
ROYA_RECORTES_36.jpg,train,rust_and_leaf_miner,declared_by_author,a0f01823a6e1d246fd5a1ba1c5799eedc77064410bc72344a9df5e886d8e1aac,5,0,832,960
ROYA_RECORTES_39.jpg,train,rust_and_leaf_miner,declared_by_author,77d7df7b936c206e6db8985cd9e90f7bf2a5b14b40c0c53c8d14da21cafbefa7,6,0,832,960
ROYA_RECORTES_4.jpg,train,rust_and_leaf_miner,declared_by_author,96e1da2d936d1189b160ad0464e9aae647dbee3c5765af88d16d491db204e0d9,10,0,768,960
ROYA_RECORTES_40.jpg,train,rust_and_leaf_miner,declared_by_author,c15e2e37554bf10c6ad147e02993c49c9fcf9fae278771f45e924d66640a6877,9,0,896,960
ROYA_RECORTES_41.jpg,train,rust_and_leaf_miner,declared_by_author,12a2b6e853ee6e63527b1d83dbadf2a31535c26edbc323dbb150d28ee101cd92,6,0,960,704
ROYA_RECORTES_43.jpg,train,rust_and_leaf_miner,declared_by_author,4cb20ba63346826246834f3772c3153ed6877e6a6998f6f187707f112a8a1758,6,0,960,832
ROYA_RECORTES_44.jpg,train,rust_and_leaf_miner,declared_by_author,2547b5fec1a58563ab6ebb0802a178048b4ad1bbdc212e412ece967b7ea6a0e2,14,0,960,896
ROYA_RECORTES_45.jpg,train,rust_and_leaf_miner,declared_by_author,c791ccae0c3accce4723b61f64306653a052549651c3c3e0a0f29689c170b29a,6,0,960,768
ROYA_RECORTES_46.jpg,train,rust_and_leaf_miner,declared_by_author,39281350b42771b1143f9f786e43b80dab987373f6bdcb41d1d62beb49f718ce,8,0,960,960
ROYA_RECORTES_47.jpg,train,rust_and_leaf_miner,declared_by_author,009f4bb53b4f4d5c025087279f1611e441aba04b6688f755029ed6e9363f44b8,6,0,640,960
ROYA_RECORTES_48.jpg,train,rust_and_leaf_miner,declared_by_author,89051eecb84c4e0288cc8800e832d13dc72d89c6d862d65989c9d10f2d9a43e0,8,0,960,768
ROYA_RECORTES_5.jpg,train,rust_and_leaf_miner,declared_by_author,416adb1abc15fc951f94310709019505a8b05f80f4031dc814c62cd8d7858e67,12,0,960,768
ROYA_RECORTES_51.jpg,train,rust_and_leaf_miner,declared_by_author,18a33231923659b5868717094e172ad56fc114e2bac3573127f3b2e64c248be7,2,0,896,960
ROYA_RECORTES_52.jpg,train,rust_and_leaf_miner,declared_by_author,b70c828568a8cf702f2faa3d982c3a51853f5882c11e90fd398bd085a3c4fbc0,10,0,960,768
ROYA_RECORTES_53.jpg,train,rust_and_leaf_miner,declared_by_author,addbb9dcfb8df5ccf8bcbf06a8e3c72036b4ee8498e9fc1bff21927e9707068d,3,0,768,960
ROYA_RECORTES_56.jpg,train,rust_and_leaf_miner,declared_by_author,887950b3e49c41b0674d540628a2d8bd21356e9c71abbdcec919a92728523ea6,4,0,960,640
ROYA_RECORTES_57.jpg,train,rust_and_leaf_miner,declared_by_author,cd78957fab32eed49e2c72270ae644cd7610a004aeff6ace595c446ea5dd82dd,3,0,832,960
ROYA_RECORTES_58.jpg,train,rust_and_leaf_miner,declared_by_author,03c71d16ee4ff2b2578952bc01c5e3b83f0e0bedc6d685e68cb13d1583450206,2,0,960,832
ROYA_RECORTES_6.jpg,train,rust_and_leaf_miner,declared_by_author,3aa9cc222544395af6cac0f88ef564021ea45fd3231be49c9f734c0c03f0e725,6,0,960,832
ROYA_RECORTES_60.jpg,train,rust_and_leaf_miner,declared_by_author,ec8de066b2b86d1ae1118e4d5a4c2faf6473d5d56c6024b981e79ddca281b94c,3,0,896,960
ROYA_RECORTES_61.jpg,train,rust_and_leaf_miner,declared_by_author,7e961f2108111154ef47484287e1acc9d065ba254e4a291bd821f9cab33aeebc,7,0,704,960
ROYA_RECORTES_63.jpg,train,rust_and_leaf_miner,declared_by_author,f79f7189e8bc4031129c9eab88030b1d68c00d1939ac9ec2908465d854250b61,5,0,960,832
ROYA_RECORTES_64.jpg,train,rust_and_leaf_miner,declared_by_author,a92257a4232cb1a4aa5de8261aa1de02dbc37d9790b7fb97e2aa23451741ec69,8,0,960,512
ROYA_RECORTES_65.jpg,train,rust_and_leaf_miner,declared_by_author,57a5aa179f04d0dc98172c73b80c03ed1f9600fcf9d65dcb6a247a40010d935c,2,0,832,960
ROYA_RECORTES_67.jpg,train,rust_and_leaf_miner,declared_by_author,f28f4d832dc2d965f30d7de8ba676547f88748ac06bb954b4a7e199c392522ce,7,0,960,512
ROYA_RECORTES_68.jpg,train,rust_and_leaf_miner,declared_by_author,e94970ae6776f0b776cbb654a58342bd282f18d04b3a21118b7b28736fbbeaa2,7,0,960,704
ROYA_RECORTES_69.jpg,train,rust_and_leaf_miner,declared_by_author,9cb5a2a604382a506c9644d6511952b517d17708330835c0450e1b70ec7f3319,13,0,704,960
ROYA_RECORTES_7.jpg,train,rust_and_leaf_miner,declared_by_author,3755ed1a381a10371ebb62ca59411b273ed8c2cc64b0c672e360f48584a26c3e,14,0,832,960
ROYA_RECORTES_70.jpg,train,rust_and_leaf_miner,declared_by_author,a93594657049054905c35c10ad722e5988b991fd178ed94df129bbcd5a746dad,5,0,960,768
ROYA_RECORTES_71.jpg,train,rust_and_leaf_miner,declared_by_author,d45a57819663cac896f89a02bb033b8037b123cd68e3ec0bc44754e0b12bbdd0,7,0,960,832
ROYA_RECORTES_74.jpg,train,rust_and_leaf_miner,declared_by_author,9baa523256faa0a04dda7a9f1f08c1e0edea06bfbfb1a13e96bf4f4525aba526,5,0,960,512
ROYA_RECORTES_75.jpg,train,rust_and_leaf_miner,declared_by_author,528093f37c49f540282fe191a8ebb41106ab58afcb6f84fd089fd98277d0f3a7,7,0,960,576
ROYA_RECORTES_76.jpg,train,rust_and_leaf_miner,declared_by_author,b3266a7074c972f751a0c98c08e34469fcd9ece090d50311dd08a2addad2b254,5,0,960,704
ROYA_RECORTES_77.jpg,train,rust_and_leaf_miner,declared_by_author,435bd194e880238621521e79d44e81eb4c18841e57065a1b574c97c383cef9db,4,0,960,576
ROYA_RECORTES_78.jpg,train,rust_and_leaf_miner,declared_by_author,ce45c5731b0518917e60d2e9a68bb8051c8c1cf12877b976cb543c1942f985cf,17,0,960,896
ROYA_RECORTES_81.jpg,train,rust_and_leaf_miner,declared_by_author,56e696b4855d80e1bbaff7b5f886f6e6e8ce05f48156b82c6f972887cd734449,2,0,960,704
ROYA_RECORTES_83.jpg,train,rust_and_leaf_miner,declared_by_author,5a4c0d256587a0b9d30689065fe55d17eb2b114ea049eb8b0f3042fa0f680e1a,4,0,960,576
ROYA_RECORTES_84.jpg,train,rust_and_leaf_miner,declared_by_author,800e003833389aad365a5c3595cf90e513376ab4487e5c63251e3459da9d5b99,3,0,960,768
ROYA_RECORTES_86.jpg,train,rust_and_leaf_miner,declared_by_author,d8e4b8586fc73afe28b1a5310b05b57a00a638aac5437a42d83022198b21321b,4,0,960,704
ROYA_RECORTES_87.jpg,train,rust_and_leaf_miner,declared_by_author,0b809bcacd2f579457487c104a4b6966759ed62db34b947ec1137594ed2a0d61,5,0,896,960
ROYA_RECORTES_88.jpg,train,rust_and_leaf_miner,declared_by_author,c904b1d1fbd28ac16e7dc4118c73ececebf13e00b4462076910f9f4a8417ad42,5,0,640,960
ROYA_RECORTES_89.jpg,train,rust_and_leaf_miner,declared_by_author,8718178e765fda2d1e2945db54397206b280a77c2d5e52262dceba0da4126a00,8,0,960,640
ROYA_RECORTES_9.jpg,train,rust_and_leaf_miner,declared_by_author,355e360d955420ae4983aa7fd5cf61c075278da7a49aa81e29a4b71ac8be53c2,5,0,960,704
ROYA_RECORTES_90.jpg,train,rust_and_leaf_miner,declared_by_author,42b59fdcdb122910494b6bfdd062471ba24b0231f8e15621c092c37d8971648b,6,0,960,832
ROYA_RECORTES_91.jpg,train,rust_and_leaf_miner,declared_by_author,0b8532fe01cadf748a542d5f045bf873123a9b2f73916f5279e5b8ab83ec50f1,4,0,960,896
ROYA_RECORTES_92.jpg,train,rust_and_leaf_miner,declared_by_author,ffc3ff00fab1a03bcfd60d03493dbd4909ba25851b3162b96d8a32cf2e2bc00a,9,0,960,640
ROYA_RECORTES_93.jpg,train,rust_and_leaf_miner,declared_by_author,46f3fdd4f0fc2c09ba2b6c28917851f9eb38a51dd1c896de57eda135ac3797e0,9,0,704,960
ROYA_RECORTES_94.jpg,train,rust_and_leaf_miner,declared_by_author,d698a2bdcae2a08d7ff672749af974ad4455ba3c4742b93a7cd0f0f7ab80a8cd,6,0,960,640
ROYA_RECORTES_95.jpg,train,rust_and_leaf_miner,declared_by_author,ed0ca801168afd528eba101eedc31c7a93adfbed7d298b197cf2f739f0dd3dd2,14,0,768,960
ROYA_RECORTES_96.jpg,train,rust_and_leaf_miner,declared_by_author,e96b411f9e377b03ebb98626b6ade2e9cd6dadd1f27293cf6a4e9eeefce64c60,5,0,960,448
ROYA_RECORTES_97.jpg,train,rust_and_leaf_miner,declared_by_author,8539dec73ef247c910d3c9fc59e222c3f2fd1882d20d3e6beac9e7b33bcdbf70,10,0,960,960
ROYA_RECORTES_98.jpg,train,rust_and_leaf_miner,declared_by_author,147d89902f4d343d20fdc77c6f4228c6f1f3bd4c5e139635a0db3064d015997a,5,0,960,320
ROYA_RECORTES_99.jpg,train,rust_and_leaf_miner,declared_by_author,f7bf8d3fad25f48f9ba19f0184379d23c3c36faa876b49b6fd7b94c34947ddf0,3,0,960,576
SANAS_NUEVAS_1.jpg,train,own_field,declared_by_author,733930a4eedf5bd35ed2d79c0a5e1ad30f93493244bdacb4f6765fd5371309bd,0,,960,896
SANAS_NUEVAS_10.jpg,train,own_field,declared_by_author,f214c0373f1bda7a23fdfbab9772fa8ce1ef4a4c7fedc63ec2bb1884c0ba4f4f,0,,640,960
SANAS_NUEVAS_100.jpg,train,own_field,declared_by_author,4ed3d175b6ee7c973acb19ecda1626d599383e0c2fbd349e125fa62816aa2ec2,0,,704,960
SANAS_NUEVAS_101.jpg,train,own_field,declared_by_author,defa567965dc0c1909bd77454cbb942024c019854e455db1504c6bcd733084f2,0,,704,960
SANAS_NUEVAS_102.jpg,train,own_field,declared_by_author,c93d9ba11e0bce23997e23c8396f5e2bfd05e9fc415fcf656fae506eadcc8dd9,0,,960,640
SANAS_NUEVAS_103.jpg,train,own_field,declared_by_author,effaf2e60c72eaab002a3806f3075942285a74524df364cc61c6e4d274a5aa6c,0,,512,960
SANAS_NUEVAS_104.jpg,train,own_field,declared_by_author,16a713f05c52555eb1d9bc6d3c77e8aec857398d1808c5ba2d2ca868964425fd,0,,960,768
SANAS_NUEVAS_105.jpg,train,own_field,declared_by_author,7682559ca9202ba65ae5397cd20040b96fe4fa8f107e91b28a0f0174208bfa6a,0,,576,960
SANAS_NUEVAS_108.jpg,train,own_field,declared_by_author,07c6d866317913ffe54345a6fb9fe6424248d3c1e60c601c9b37203a675ed1c0,0,,832,960
SANAS_NUEVAS_109.jpg,train,own_field,declared_by_author,46cb4a86b7c042979307ff838e8055b93565e59e4c655223cfc58b6c0752c735,0,,768,960
SANAS_NUEVAS_110.jpg,train,own_field,declared_by_author,c2ab921e378706f8f3130a3e8d455f26d07a303b3ceb38d922083a138f10af03,0,,960,512
SANAS_NUEVAS_111.jpg,train,own_field,declared_by_author,0a1043b6afe83fbed8ffcacc346f1a14d292d20dbbfc41d35f299061ca83200a,0,,704,960
SANAS_NUEVAS_112.jpg,train,own_field,declared_by_author,758b9159ba5860ef08207eea26a312df0d5e15ac2c508bfdb7f93959531ee221,0,,576,960
SANAS_NUEVAS_113.jpg,train,own_field,declared_by_author,5db46820aaa63f0309b505ac1bb996196a92664d648631497903c89e2771129f,0,,640,960
SANAS_NUEVAS_115.jpg,train,own_field,declared_by_author,1ee929fae009f46f22d666e00435e0e4dabe30094b45a100217532738bcfa12f,0,,960,640
SANAS_NUEVAS_116.jpg,train,own_field,declared_by_author,32508e5a269741632ee5fff10b3439e52813a9a0987192e060fa29df09fea8fa,0,,704,960
SANAS_NUEVAS_117.jpg,train,own_field,declared_by_author,117ff2ff49bf937d88e745268ae94bb7bfc1275041e2c2f27234122defebdc66,0,,768,960
SANAS_NUEVAS_118.jpg,train,own_field,declared_by_author,40a142fd569b0c85163b5825651cbb39ad380d43aba15101b4c5da1e78a32bb8,0,,960,640
SANAS_NUEVAS_119.jpg,train,own_field,declared_by_author,d8c0e119691a7e219a8ba6ac44294737db78ea12be2db43baf50446fd3e0910a,0,,960,640
SANAS_NUEVAS_12.jpg,train,own_field,declared_by_author,ff1d1dd972351d9338050badb30cf583a0a88bb0974c459f594c4aee6a440329,0,,640,960
SANAS_NUEVAS_120.jpg,train,own_field,declared_by_author,af97b61839d55835f5a1b0323829ccc93de47361d491d71a9d566739d79d1097,0,,640,960
SANAS_NUEVAS_123.jpg,train,own_field,declared_by_author,c308ad4a5e2cb2446825234849fec91cf8da5af5b58c2271d781d1263cd77c6f,0,,960,576
SANAS_NUEVAS_124.jpg,train,own_field,declared_by_author,7c4c8b3abd62f432e29f778acdbfa04fffc17ebd998bb2f26e6b1dff9a0ebc6f,0,,960,768
SANAS_NUEVAS_125.jpg,train,own_field,declared_by_author,1ce4354c3b2fd1a1aec85bffdd87f930c9ba007f7275d69e81b3b6a8957eb21e,0,,960,640
SANAS_NUEVAS_127.jpg,train,own_field,declared_by_author,fe3448b5cd4c4eb4660b14019a0c8784415bdeb9bd0e9626885e3de80fcd6f57,0,,960,768
SANAS_NUEVAS_128.jpg,train,own_field,declared_by_author,bd471310ee0d255b4fce4d65ee72fa3bb0f62d21263478461dbeb2f6563e4df8,0,,960,704
SANAS_NUEVAS_129.jpg,train,own_field,declared_by_author,e7583e37cd983962adf2521342c9b46778a11b928ed9061b141084f24cced383,0,,576,960
SANAS_NUEVAS_13.jpg,train,own_field,declared_by_author,b1cbe2f79945458168ce3e5e65f4ecee82534db9d849bd8fdc499f3510122b03,0,,768,960
SANAS_NUEVAS_130.jpg,train,own_field,declared_by_author,a11b0a67b49fc35042651d2949dbca2085c85dd59de1f5c266078ef32edc5940,0,,960,512
SANAS_NUEVAS_132.jpg,train,own_field,declared_by_author,233eb35c5578e4dd2a8622434bdf82610da01b9193463aef186da199313a128b,0,,960,448
SANAS_NUEVAS_135.jpg,train,own_field,declared_by_author,347ba049b936f11799e17b66af64018f32b3cbd71869fa28c07d8cd6e733cfc8,0,,832,960
SANAS_NUEVAS_137.jpg,train,own_field,declared_by_author,245825724c31871337f0740a73e1b4ee40e0b7cf14c77481f9ec302f0abfe370,0,,960,896
SANAS_NUEVAS_138.jpg,train,own_field,declared_by_author,8cf27707ffa0fb86d3410795ee20cb324c405cdbba3f3413683076b00d2d265c,0,,640,960
SANAS_NUEVAS_140.jpg,train,own_field,declared_by_author,27521c62614288f1c2155ad1b37b3812bfd90e13a3c0ea9607080ce1f8b40d70,0,,960,512
SANAS_NUEVAS_143.jpg,train,own_field,declared_by_author,5165fa2ebd1bfa694ca4d8cd30392f0e18e5649fcb5a18c65cdffa15b8b62f2b,0,,832,960
SANAS_NUEVAS_144.jpg,train,own_field,declared_by_author,4ab6f88d7785aa3623c00cf85cd8d31e4045acefa036e25918f31b7dfc766518,0,,704,960
SANAS_NUEVAS_145.jpg,train,own_field,declared_by_author,fe0102795f63100cd78ab8b2e5c7011dce4c84b466f54d915ca9dc16a4cd8040,0,,576,960
SANAS_NUEVAS_146.jpg,train,own_field,declared_by_author,59a431322a64d718aba8776aba04bf3d21bfdd2bbcadd717dadabe6a8f307407,0,,960,576
SANAS_NUEVAS_148.jpg,train,own_field,declared_by_author,510171dc8df1cecb6a591f25219396f118881f998ca76d3776624fb542012226,0,,960,704
SANAS_NUEVAS_149.jpg,train,own_field,declared_by_author,24251b449ad4017167089abf33deba6f87beaa42df1310ee5016688b0e53a18f,0,,832,960
SANAS_NUEVAS_15.jpg,train,own_field,declared_by_author,04faf9f175edc2768de22b6edb96525b8767727022ba28654ce9fe84c14092b0,0,,576,960
SANAS_NUEVAS_150.jpg,train,own_field,declared_by_author,18bbf59792f24befb249b0f7d1a430e853672a4ea58fb7fe537acb70c4a0a83b,0,,960,640
SANAS_NUEVAS_153.jpg,train,own_field,declared_by_author,bffebc5a45443861b6f2faf56f1ca85213e810c3da3992c305a9243cfa34deed,0,,640,960
SANAS_NUEVAS_154.jpg,train,own_field,declared_by_author,5e049153111ea0ac7790a67600f5ced9e1618b6904cc0f8f3a3e59a6adfe1d81,0,,512,960
SANAS_NUEVAS_155.jpg,train,own_field,declared_by_author,9c7451332c7771a0ea3183f5d522891c3c04827961bafcda9599580a4f7e0123,0,,576,960
SANAS_NUEVAS_157.jpg,train,own_field,declared_by_author,c2f06f3c2af0ff67e8863dd53f1decee557e24be8ca7515a0a2c9bb7508e7254,0,,640,960
SANAS_NUEVAS_158.jpg,train,own_field,declared_by_author,7e31438bcfa3dedacfe22b77bfe06ac59ab95867459eb88848e0c81f7f4b629e,0,,640,960
SANAS_NUEVAS_159.jpg,train,own_field,declared_by_author,5d872de38360e6513f2ffcddcfe809a74a9a96163ed450b5f88cd1d7a17e74db,0,,704,960
SANAS_NUEVAS_16.jpg,train,own_field,declared_by_author,a35d57a05beec0074136b184b0998e848aa1c53e4058aefd4b5128f56cdb297b,0,,576,960
SANAS_NUEVAS_160.jpg,train,own_field,declared_by_author,f2806ee99e67124804a137a7b470ce6a34cf7ca3e5a2e0732839137b46ea1f98,0,,768,960
SANAS_NUEVAS_162.jpg,train,own_field,declared_by_author,f208ab74384480a86b294edcea72c86c77ec51258870d1beab6d91dbe195dcda,0,,448,960
SANAS_NUEVAS_164.jpg,train,own_field,declared_by_author,90efc729431f7c1ebc1845540c6280d21c833f0c246106242433488076cf3d05,0,,960,640
SANAS_NUEVAS_165.jpg,train,own_field,declared_by_author,d1d56c13050389aa8c0b14d06d7eccfa44c24510c97e5e19ae392530e6602924,0,,960,640
SANAS_NUEVAS_166.jpg,train,own_field,declared_by_author,bf2043dbd84b78b65463b5e5044a40caf76a30e4ee1f44b0582b92f28acdffb8,0,,704,960
SANAS_NUEVAS_167.jpg,train,own_field,declared_by_author,651842684adef1d8df4b16beb51947ba75007602f859d2f16a42d3d0954d7a97,0,,576,960
SANAS_NUEVAS_169.jpg,train,own_field,declared_by_author,f183412fc4c72f8ac8e634352d5f3f80ceef06630b49d8a4151c65e931e02102,0,,960,832
SANAS_NUEVAS_17.jpg,train,own_field,declared_by_author,70ae799b219d63d08759ab9cacbc7d45f497a216b8301e0b5efa92a6c5f1b1f7,0,,704,960
SANAS_NUEVAS_175.jpg,train,own_field,declared_by_author,f8e33614dd67b515683ae1659437998d84cebe86da565c58554ee64b6bea8863,0,,768,960
SANAS_NUEVAS_176.jpg,train,own_field,declared_by_author,270e0eef44e76bbff1d5356cf42db7f64119429488b8f083e1d45ce8cf96100c,0,,960,960
SANAS_NUEVAS_177.jpg,train,own_field,declared_by_author,0de1746df3ab9417199d426a0d11a83da440fa68aa9e32b313e7c3a878c77327,0,,960,576
SANAS_NUEVAS_18.jpg,train,own_field,declared_by_author,c619acf9a3733d9ed3c216d90dad4e66dfeb28bb160ec8e5670f5e2ba081d3f1,0,,576,960
SANAS_NUEVAS_181.jpg,train,own_field,declared_by_author,e8fa03f43e6824e3af82f337a210f0c3ea96e7e9ca202a2e9b8ee4aa88ff5369,2,0,960,768
SANAS_NUEVAS_182.jpg,train,own_field,declared_by_author,4c4abea9face66bd4a2f28601bdd469f516f1c174e142e0023ebe1518f23d399,0,,960,448
SANAS_NUEVAS_183.jpg,train,own_field,declared_by_author,63e9bcb7ded9c9336bfc6bb3337d21fbdb72999d6b85c6f745fea41ee5435190,0,,960,512
SANAS_NUEVAS_185.jpg,train,own_field,declared_by_author,69255efb37d9d4160d8f24bf1295e889bef79c64f6241f105e245c558241d93f,0,,768,960
SANAS_NUEVAS_186.jpg,train,own_field,declared_by_author,d86eddfdc528cc3c516e78e1476ec61c884c8caee240a6cb9818ac9bc03ac02b,0,,576,960
SANAS_NUEVAS_187.jpg,train,own_field,declared_by_author,927f5fb2f6d8b87c95269247db1ab4b1f18fb731cacb0c7768915a79ae3fbf0b,0,,576,960
SANAS_NUEVAS_188.jpg,train,own_field,declared_by_author,3a68649d959e17b4bbaec09bbf492709311c06f0798f9e2c9c1d861fdb16eede,0,,576,960
SANAS_NUEVAS_189.jpg,train,own_field,declared_by_author,a77db68ddf3e8416cae8f62074e10b0f1f65cdc6ac7bdc2f4e49c75ca0a61763,0,,960,768
SANAS_NUEVAS_19.jpg,train,own_field,declared_by_author,8e7aac7ceacdec5a7165beb23e42c62269761af8e07d543fe2922d8e0a7b9adc,0,,640,960
SANAS_NUEVAS_190.jpg,train,own_field,declared_by_author,b676821decdae4cf544d5f774c5a7665fe0c48e2fc29997fcc3bc8b36ac263a0,0,,960,512
SANAS_NUEVAS_192.jpg,train,own_field,declared_by_author,acdfbd27172465333ba3162404230d5567439c74327ddf5808a6afc6ddf01b15,0,,960,704
SANAS_NUEVAS_193.jpg,train,own_field,declared_by_author,6960961fdfb2a5151dee24085d1d5768ac416a0ab1af5b438fc407ba516028a1,0,,960,640
SANAS_NUEVAS_194.jpg,train,own_field,declared_by_author,08ce6db1a7ba53f62a3462fb5b9885f1f0e095b089019baac969cb86a78b22d8,0,,960,640
SANAS_NUEVAS_195.jpg,train,own_field,declared_by_author,1557a33aca49f0cd33b7ab53c72251903b775a1f720b6b2c2dafeb82c99f8384,0,,576,960
SANAS_NUEVAS_196.jpg,train,own_field,declared_by_author,2dc298b3ab2cf15c3e1dd01792b66c18c6b88ed4519df3257ba7ef1570306047,0,,768,960
SANAS_NUEVAS_197.jpg,train,own_field,declared_by_author,752919c80f6618c7aa2e5eaad07bc447c50e24e092632d44cb7a1ba73af08b7d,0,,960,512
SANAS_NUEVAS_198.jpg,train,own_field,declared_by_author,3e20a891f747afe1b7f32a85acd7d69b9229011914729a05d174fdcab419f8e7,0,,640,960
SANAS_NUEVAS_199.jpg,train,own_field,declared_by_author,cce13c20e8056ce951b6082c72e04e276a9cb4b97ed635500df8960dd019edf7,0,,832,960
SANAS_NUEVAS_2.jpg,train,own_field,declared_by_author,062f14d4554c7efa963ab6eaf82a7e8d7bf38fe72265d526f23912921872370b,0,,896,960
SANAS_NUEVAS_20.jpg,train,own_field,declared_by_author,609ae9262f73036ee11d1a9db61cac8908c32e9ff7cc6fd7e8d12387c3da4a95,0,,960,832
SANAS_NUEVAS_202.jpg,train,own_field,declared_by_author,34badce03526c913d663532743bc13322d592a23b08b001c45d2f9608b3df2db,0,,640,960
SANAS_NUEVAS_203.jpg,train,own_field,declared_by_author,64af854260f82706c97f91eb776ca30b1f82d35d67a35f5d6d12df3f17faef3c,0,,960,768
SANAS_NUEVAS_205.jpg,train,own_field,declared_by_author,c631a01e184c1ebaac682f4881a870ad809dd2dd3f2bb5420d8f249ef20fc302,0,,640,960
SANAS_NUEVAS_207.jpg,train,own_field,declared_by_author,b9e71951f06273a171f2e791c506bb4ac6f51a076969bb57a56cba041f722f88,0,,960,768
SANAS_NUEVAS_208.jpg,train,own_field,declared_by_author,94618c65732d02614b055d5777ce511ccf7cb3288c5f8eb477b7390396abb891,0,,832,960
SANAS_NUEVAS_21.jpg,train,own_field,declared_by_author,a287e72b594e0045a525a5ee8023e4ac97fbacd2d46983a3b0982df214805708,0,,960,832
SANAS_NUEVAS_210.jpg,train,own_field,declared_by_author,63f6ecb7ceb68d883df752b65d1fc458ac34584e51cd234e399bebc9023d2ffa,0,,704,960
SANAS_NUEVAS_211.jpg,train,own_field,declared_by_author,0b9959a9a2b5f6ddc652ed0c7416cbd730fa833c933943acd91fe4a1b1202fb3,0,,960,832
SANAS_NUEVAS_213.jpg,train,own_field,declared_by_author,328948d33181d395e5d0148affdbb06b3b3b41883b6b1af429a8b7d2d42c90aa,0,,960,768
SANAS_NUEVAS_215.jpg,train,own_field,declared_by_author,a66f43c7388af31f997b6b1f5a2e2f581ad26e627c60674b745891d5f05bba22,0,,576,960
SANAS_NUEVAS_216.jpg,train,own_field,declared_by_author,ec3a55cb59f811e635e5392afe0e7d9d013f1f02685b2c418d4459766a3ce6fc,0,,640,960
SANAS_NUEVAS_217.jpg,train,own_field,declared_by_author,4aa938bdb43bd017cd00f11028f4071b1825bd91342c82637ce324224b9b5032,0,,768,960
SANAS_NUEVAS_219.jpg,train,own_field,declared_by_author,1fe0513d1fa4616e2c6ddfd45510149d31f82f37919a375cc4fc226ab03682a6,0,,576,960
SANAS_NUEVAS_22.jpg,train,own_field,declared_by_author,8665b4a199a59042beec9a1cdb08cfa4041fb30d0ee17f5da17fb9eddd403013,0,,768,960
SANAS_NUEVAS_220.jpg,train,own_field,declared_by_author,467c120b7c97a870a776858cfa7131d47fe1d9aa37c19ae6d496adbc3b439e50,0,,768,960
SANAS_NUEVAS_221.jpg,train,own_field,declared_by_author,72f9716acd1922f8659dc39874a7b4962b1057832b87a25e69817b2419467887,0,,832,960
SANAS_NUEVAS_222.jpg,train,own_field,declared_by_author,e63feb3db14cbca6adfcf2c3427e5241a893a963c700a626e951f962712b9ca0,0,,960,704
SANAS_NUEVAS_224.jpg,train,own_field,declared_by_author,ba7824397835166da59ee3fe44fbd6793d7ad736cd3afb62b8a8ad8959d2e775,0,,640,960
SANAS_NUEVAS_225.jpg,train,own_field,declared_by_author,67ab1d9afe4649944e2e6e84610ad26607dd47c1551561d1c01774d8b7123a24,0,,960,832
SANAS_NUEVAS_226.jpg,train,own_field,declared_by_author,ca364ab186e8bd5e83ed76422824cf688073f573ca80b1815067b3baa74b69de,0,,832,960
SANAS_NUEVAS_227.jpg,train,own_field,declared_by_author,3f5a64d98ed1eaa7b32d5e722d51effd7f9db9e397e9eff1db036942a634ee64,0,,576,960
SANAS_NUEVAS_231.jpg,train,own_field,declared_by_author,e6f2118bb8bef19d2511aa2b22bcac30e01ddd12a5ce9f7aca38904421cc838e,0,,768,960
