filepath,split,stem,datetime_original,datetime_fallback,timestamp_used,timestamp_source,timestamp_raw,camera_make,camera_model,has_gps
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_166.jpg,train,MINEIRO_166,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_167.jpg,train,MINEIRO_167,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_168.jpg,train,MINEIRO_168,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_170.jpg,train,MINEIRO_170,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_173.jpg,train,MINEIRO_173,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_175.jpg,train,MINEIRO_175,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_177.jpg,train,MINEIRO_177,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_178.jpg,train,MINEIRO_178,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_18.jpg,train,MINEIRO_18,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_180.jpg,train,MINEIRO_180,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_181.jpg,train,MINEIRO_181,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_182.jpg,train,MINEIRO_182,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_183.jpg,train,MINEIRO_183,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_184.jpg,train,MINEIRO_184,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_185.jpg,train,MINEIRO_185,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_186.jpg,train,MINEIRO_186,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_188.jpg,train,MINEIRO_188,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_189.jpg,train,MINEIRO_189,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_19.jpg,train,MINEIRO_19,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_190.jpg,train,MINEIRO_190,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_192.jpg,train,MINEIRO_192,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_2.jpg,train,MINEIRO_2,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_22.jpg,train,MINEIRO_22,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_23.jpg,train,MINEIRO_23,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_24.jpg,train,MINEIRO_24,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_25.jpg,train,MINEIRO_25,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_26.jpg,train,MINEIRO_26,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_27.jpg,train,MINEIRO_27,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_28.jpg,train,MINEIRO_28,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_29.jpg,train,MINEIRO_29,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_30.jpg,train,MINEIRO_30,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_31.jpg,train,MINEIRO_31,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_34.jpg,train,MINEIRO_34,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_35.jpg,train,MINEIRO_35,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_36.jpg,train,MINEIRO_36,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_37.jpg,train,MINEIRO_37,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_38.jpg,train,MINEIRO_38,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_39.jpg,train,MINEIRO_39,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_4.jpg,train,MINEIRO_4,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_40.jpg,train,MINEIRO_40,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_41.jpg,train,MINEIRO_41,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_43.jpg,train,MINEIRO_43,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_45.jpg,train,MINEIRO_45,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_46.jpg,train,MINEIRO_46,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_47.jpg,train,MINEIRO_47,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_48.jpg,train,MINEIRO_48,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_49.jpg,train,MINEIRO_49,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_5.jpg,train,MINEIRO_5,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_51.jpg,train,MINEIRO_51,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_53.jpg,train,MINEIRO_53,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_54.jpg,train,MINEIRO_54,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_55.jpg,train,MINEIRO_55,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_56.jpg,train,MINEIRO_56,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_57.jpg,train,MINEIRO_57,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_58.jpg,train,MINEIRO_58,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_59.jpg,train,MINEIRO_59,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_6.jpg,train,MINEIRO_6,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_60.jpg,train,MINEIRO_60,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_64.jpg,train,MINEIRO_64,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_65.jpg,train,MINEIRO_65,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_67.jpg,train,MINEIRO_67,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_68.jpg,train,MINEIRO_68,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_7.jpg,train,MINEIRO_7,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_70.jpg,train,MINEIRO_70,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_71.jpg,train,MINEIRO_71,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_74.jpg,train,MINEIRO_74,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_75.jpg,train,MINEIRO_75,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_79.jpg,train,MINEIRO_79,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_81.jpg,train,MINEIRO_81,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_82.jpg,train,MINEIRO_82,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_83.jpg,train,MINEIRO_83,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_84.jpg,train,MINEIRO_84,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_85.jpg,train,MINEIRO_85,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_86.jpg,train,MINEIRO_86,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_87.jpg,train,MINEIRO_87,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_90.jpg,train,MINEIRO_90,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_91.jpg,train,MINEIRO_91,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_93.jpg,train,MINEIRO_93,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_94.jpg,train,MINEIRO_94,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_97.jpg,train,MINEIRO_97,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_98.jpg,train,MINEIRO_98,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_99.jpg,train,MINEIRO_99,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_1.jpg,train,ROYA_FONDO_1,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_10.jpg,train,ROYA_FONDO_10,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_11.jpg,train,ROYA_FONDO_11,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_13.jpg,train,ROYA_FONDO_13,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_15.jpg,train,ROYA_FONDO_15,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_18.jpg,train,ROYA_FONDO_18,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_19.jpg,train,ROYA_FONDO_19,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_2.jpg,train,ROYA_FONDO_2,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_20.jpg,train,ROYA_FONDO_20,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_22.jpg,train,ROYA_FONDO_22,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_23.jpg,train,ROYA_FONDO_23,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_24.jpg,train,ROYA_FONDO_24,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_25.jpg,train,ROYA_FONDO_25,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_28.jpg,train,ROYA_FONDO_28,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_29.jpg,train,ROYA_FONDO_29,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_3.jpg,train,ROYA_FONDO_3,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_30.jpg,train,ROYA_FONDO_30,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_31.jpg,train,ROYA_FONDO_31,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_33.jpg,train,ROYA_FONDO_33,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_36.jpg,train,ROYA_FONDO_36,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_37.jpg,train,ROYA_FONDO_37,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_38.jpg,train,ROYA_FONDO_38,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_41.jpg,train,ROYA_FONDO_41,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_42.jpg,train,ROYA_FONDO_42,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_44.jpg,train,ROYA_FONDO_44,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_45.jpg,train,ROYA_FONDO_45,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_46.jpg,train,ROYA_FONDO_46,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_47.jpg,train,ROYA_FONDO_47,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_49.jpg,train,ROYA_FONDO_49,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_50.jpg,train,ROYA_FONDO_50,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_51.jpg,train,ROYA_FONDO_51,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_53.jpg,train,ROYA_FONDO_53,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_54.jpg,train,ROYA_FONDO_54,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_55.jpg,train,ROYA_FONDO_55,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_57.jpg,train,ROYA_FONDO_57,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_58.jpg,train,ROYA_FONDO_58,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_59.jpg,train,ROYA_FONDO_59,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_6.jpg,train,ROYA_FONDO_6,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_60.jpg,train,ROYA_FONDO_60,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_62.jpg,train,ROYA_FONDO_62,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_64.jpg,train,ROYA_FONDO_64,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_65.jpg,train,ROYA_FONDO_65,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_66.jpg,train,ROYA_FONDO_66,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_67.jpg,train,ROYA_FONDO_67,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_68.jpg,train,ROYA_FONDO_68,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_7.jpg,train,ROYA_FONDO_7,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_71.jpg,train,ROYA_FONDO_71,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_72.jpg,train,ROYA_FONDO_72,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_74.jpg,train,ROYA_FONDO_74,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_75.jpg,train,ROYA_FONDO_75,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_77.jpg,train,ROYA_FONDO_77,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_79.jpg,train,ROYA_FONDO_79,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_80.jpg,train,ROYA_FONDO_80,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_82.jpg,train,ROYA_FONDO_82,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_83.jpg,train,ROYA_FONDO_83,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_84.jpg,train,ROYA_FONDO_84,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_86.jpg,train,ROYA_FONDO_86,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_9.jpg,train,ROYA_FONDO_9,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_90.jpg,train,ROYA_FONDO_90,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_92.jpg,train,ROYA_FONDO_92,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_FONDO_94.jpg,train,ROYA_FONDO_94,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_10.jpg,train,ROYA_MA_10,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_12.jpg,train,ROYA_MA_12,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_16.jpg,train,ROYA_MA_16,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_17.jpg,train,ROYA_MA_17,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_18.jpg,train,ROYA_MA_18,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_19.jpg,train,ROYA_MA_19,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_2.jpg,train,ROYA_MA_2,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_21.jpg,train,ROYA_MA_21,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_22.jpg,train,ROYA_MA_22,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_23.jpg,train,ROYA_MA_23,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_24.jpg,train,ROYA_MA_24,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_25.jpg,train,ROYA_MA_25,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_26.jpg,train,ROYA_MA_26,,,,no_timestamp,,,,False
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\ROYA_MA_27.jpg,train,ROYA_MA_27,,,,no_timestamp,,,,False
